Figure_2A | d_inf (dimensionless),Figure_2A | V (millivolt)
0.095407,-21.87
0.0955221,-21.86
0.0956374,-21.85
0.0957528,-21.84
0.0958683,-21.83
0.0959839,-21.82
0.0960997,-21.81
0.0962155,-21.8
0.0963315,-21.79
0.0964477,-21.78
0.0965639,-21.77
0.0966803,-21.76
0.0967968,-21.75
0.0969135,-21.74
0.0970302,-21.73
0.0971471,-21.72
0.0972641,-21.71
0.0973812,-21.7
0.0974985,-21.69
0.0976159,-21.68
0.0977334,-21.67
0.097851,-21.66
0.0979688,-21.65
0.0980867,-21.64
0.0982047,-21.63
0.0983229,-21.62
0.0984411,-21.61
0.0985595,-21.6
0.098678,-21.59
0.0987967,-21.58
0.0989155,-21.57
0.0990344,-21.56
0.0991534,-21.55
0.0992726,-21.54
0.0993919,-21.53
0.0995113,-21.52
0.0996308,-21.51
0.0997505,-21.5
0.0998703,-21.49
0.0999902,-21.48
0.10011,-21.47
0.10023,-21.46
0.100351,-21.45
0.100471,-21.44
0.100592,-21.43
0.100712,-21.42
0.100833,-21.41
0.100954,-21.4
0.101075,-21.39
0.101197,-21.38
0.101318,-21.37
0.101439,-21.36
0.101561,-21.35
0.101683,-21.34
0.101805,-21.33
0.101926,-21.32
0.102049,-21.31
0.102171,-21.3
0.102293,-21.29
0.102416,-21.28
0.102538,-21.27
0.102661,-21.26
0.102784,-21.25
0.102907,-21.24
0.10303,-21.23
0.103153,-21.22
0.103277,-21.21
0.1034,-21.2
0.103524,-21.19
0.103648,-21.18
0.103772,-21.17
0.103896,-21.16
0.10402,-21.15
0.104144,-21.14
0.104269,-21.13
0.104394,-21.12
0.104518,-21.11
0.104643,-21.1
0.104768,-21.09
0.104893,-21.08
0.105018,-21.07
0.105144,-21.06
0.105269,-21.05
0.105395,-21.04
0.105521,-21.03
0.105647,-21.02
0.105773,-21.01
0.105899,-21
0.106025,-20.99
0.106152,-20.98
0.106278,-20.97
0.106405,-20.96
0.106532,-20.95
0.106659,-20.94
0.106786,-20.93
0.106913,-20.92
0.107041,-20.91
0.107168,-20.9
0.107296,-20.89
0.107423,-20.88
0.107551,-20.87
0.107679,-20.86
0.107808,-20.85
0.107936,-20.84
0.108064,-20.83
0.108193,-20.82
0.108322,-20.81
0.108451,-20.8
0.10858,-20.79
0.108709,-20.78
0.108838,-20.77
0.108967,-20.76
0.109097,-20.75
0.109226,-20.74
0.109356,-20.73
0.109486,-20.72
0.109616,-20.71
0.109746,-20.7
0.109877,-20.69
0.110007,-20.68
0.110138,-20.67
0.110269,-20.66
0.1104,-20.65
0.110531,-20.64
0.110662,-20.63
0.110793,-20.62
0.110924,-20.61
0.111056,-20.6
0.111188,-20.59
0.111319,-20.58
0.111451,-20.57
0.111584,-20.56
0.111716,-20.55
0.111848,-20.54
0.111981,-20.53
0.112113,-20.52
0.112246,-20.51
0.112379,-20.5
0.112512,-20.49
0.112645,-20.48
0.112779,-20.47
0.112912,-20.46
0.113046,-20.45
0.11318,-20.44
0.113313,-20.43
0.113448,-20.42
0.113582,-20.41
0.113716,-20.4
0.11385,-20.39
0.113985,-20.38
0.11412,-20.37
0.114255,-20.36
0.11439,-20.35
0.114525,-20.34
0.11466,-20.33
0.114795,-20.32
0.114931,-20.31
0.115067,-20.3
0.115203,-20.29
0.115339,-20.28
0.115475,-20.27
0.115611,-20.26
0.115747,-20.25
0.115884,-20.24
0.116021,-20.23
0.116157,-20.22
0.116294,-20.21
0.116431,-20.2
0.116569,-20.19
0.116706,-20.18
0.116844,-20.17
0.116981,-20.16
0.117119,-20.15
0.117257,-20.14
0.117395,-20.13
0.117533,-20.12
0.117672,-20.11
0.11781,-20.1
0.117949,-20.09
0.118088,-20.08
0.118226,-20.07
0.118366,-20.06
0.118505,-20.05
0.118644,-20.04
0.118784,-20.03
0.118923,-20.02
0.119063,-20.01
0.119203,-20
0.119343,-19.99
0.119483,-19.98
0.119624,-19.97
0.119764,-19.96
0.119905,-19.95
0.120045,-19.94
0.120186,-19.93
0.120327,-19.92
0.120469,-19.91
0.12061,-19.9
0.120751,-19.89
0.120893,-19.88
0.121035,-19.87
0.121177,-19.86
0.121319,-19.85
0.121461,-19.84
0.121603,-19.83
0.121746,-19.82
0.121889,-19.81
0.122031,-19.8
0.122174,-19.79
0.122317,-19.78
0.122461,-19.77
0.122604,-19.76
0.122747,-19.75
0.122891,-19.74
0.123035,-19.73
0.123179,-19.72
0.123323,-19.71
0.123467,-19.7
0.123611,-19.69
0.123756,-19.68
0.123901,-19.67
0.124045,-19.66
0.12419,-19.65
0.124335,-19.64
0.124481,-19.63
0.124626,-19.62
0.124772,-19.61
0.124917,-19.6
0.125063,-19.59
0.125209,-19.58
0.125355,-19.57
0.125501,-19.56
0.125648,-19.55
0.125794,-19.54
0.125941,-19.53
0.126088,-19.52
0.126235,-19.51
0.126382,-19.5
0.126529,-19.49
0.126677,-19.48
0.126824,-19.47
0.126972,-19.46
0.12712,-19.45
0.127268,-19.44
0.127416,-19.43
0.127564,-19.42
0.127713,-19.41
0.127862,-19.4
0.12801,-19.39
0.128159,-19.38
0.128308,-19.37
0.128457,-19.36
0.128607,-19.35
0.128756,-19.34
0.128906,-19.33
0.129056,-19.32
0.129206,-19.31
0.129356,-19.3
0.129506,-19.29
0.129656,-19.28
0.129807,-19.27
0.129958,-19.26
0.130108,-19.25
0.130259,-19.24
0.130411,-19.23
0.130562,-19.22
0.130713,-19.21
0.130865,-19.2
0.131017,-19.19
0.131168,-19.18
0.131321,-19.17
0.131473,-19.16
0.131625,-19.15
0.131777,-19.14
0.13193,-19.13
0.132083,-19.12
0.132236,-19.11
0.132389,-19.1
0.132542,-19.09
0.132695,-19.08
0.132849,-19.07
0.133003,-19.06
0.133156,-19.05
0.13331,-19.04
0.133465,-19.03
0.133619,-19.02
0.133773,-19.01
0.133928,-19
0.134083,-18.99
0.134238,-18.98
0.134393,-18.97
0.134548,-18.96
0.134703,-18.95
0.134859,-18.94
0.135014,-18.93
0.13517,-18.92
0.135326,-18.91
0.135482,-18.9
0.135638,-18.89
0.135795,-18.88
0.135951,-18.87
0.136108,-18.86
0.136265,-18.85
0.136422,-18.84
0.136579,-18.83
0.136736,-18.82
0.136894,-18.81
0.137051,-18.8
0.137209,-18.79
0.137367,-18.78
0.137525,-18.77
0.137683,-18.76
0.137842,-18.75
0.138,-18.74
0.138159,-18.73
0.138318,-18.72
0.138477,-18.71
0.138636,-18.7
0.138795,-18.69
0.138955,-18.68
0.139114,-18.67
0.139274,-18.66
0.139434,-18.65
0.139594,-18.64
0.139754,-18.63
0.139915,-18.62
0.140075,-18.61
0.140236,-18.6
0.140397,-18.59
0.140558,-18.58
0.140719,-18.57
0.14088,-18.56
0.141041,-18.55
0.141203,-18.54
0.141365,-18.53
0.141527,-18.52
0.141689,-18.51
0.141851,-18.5
0.142013,-18.49
0.142176,-18.48
0.142339,-18.47
0.142502,-18.46
0.142665,-18.45
0.142828,-18.44
0.142991,-18.43
0.143154,-18.42
0.143318,-18.41
0.143482,-18.4
0.143646,-18.39
0.14381,-18.38
0.143974,-18.37
0.144139,-18.36
0.144303,-18.35
0.144468,-18.34
0.144633,-18.33
0.144798,-18.32
0.144963,-18.31
0.145128,-18.3
0.145294,-18.29
0.145459,-18.28
0.145625,-18.27
0.145791,-18.26
0.145957,-18.25
0.146124,-18.24
0.14629,-18.23
0.146457,-18.22
0.146623,-18.21
0.14679,-18.2
0.146957,-18.19
0.147125,-18.18
0.147292,-18.17
0.14746,-18.16
0.147627,-18.15
0.147795,-18.14
0.147963,-18.13
0.148131,-18.12
0.1483,-18.11
0.148468,-18.1
0.148637,-18.09
0.148806,-18.08
0.148975,-18.07
0.149144,-18.06
0.149313,-18.05
0.149482,-18.04
0.149652,-18.03
0.149822,-18.02
0.149992,-18.01
0.150162,-18
0.150332,-17.99
0.150502,-17.98
0.150673,-17.97
0.150844,-17.96
0.151014,-17.95
0.151185,-17.94
0.151357,-17.93
0.151528,-17.92
0.1517,-17.91
0.151871,-17.9
0.152043,-17.89
0.152215,-17.88
0.152387,-17.87
0.152559,-17.86
0.152732,-17.85
0.152904,-17.84
0.153077,-17.83
0.15325,-17.82
0.153423,-17.81
0.153597,-17.8
0.15377,-17.79
0.153944,-17.78
0.154117,-17.77
0.154291,-17.76
0.154465,-17.75
0.154639,-17.74
0.154814,-17.73
0.154988,-17.72
0.155163,-17.71
0.155338,-17.7
0.155513,-17.69
0.155688,-17.68
0.155864,-17.67
0.156039,-17.66
0.156215,-17.65
0.156391,-17.64
0.156567,-17.63
0.156743,-17.62
0.156919,-17.61
0.157095,-17.6
0.157272,-17.59
0.157449,-17.58
0.157626,-17.57
0.157803,-17.56
0.15798,-17.55
0.158158,-17.54
0.158335,-17.53
0.158513,-17.52
0.158691,-17.51
0.158869,-17.5
0.159047,-17.49
0.159226,-17.48
0.159404,-17.47
0.159583,-17.46
0.159762,-17.45
0.159941,-17.44
0.16012,-17.43
0.1603,-17.42
0.160479,-17.41
0.160659,-17.4
0.160839,-17.39
0.161019,-17.38
0.161199,-17.37
0.161379,-17.36
0.16156,-17.35
0.161741,-17.34
0.161922,-17.33
0.162103,-17.32
0.162284,-17.31
0.162465,-17.3
0.162647,-17.29
0.162828,-17.28
0.16301,-17.27
0.163192,-17.26
0.163374,-17.25
0.163557,-17.24
0.163739,-17.23
0.163922,-17.22
0.164105,-17.21
0.164288,-17.2
0.164471,-17.19
0.164654,-17.18
0.164837,-17.17
0.165021,-17.16
0.165205,-17.15
0.165389,-17.14
0.165573,-17.13
0.165757,-17.12
0.165942,-17.11
0.166126,-17.1
0.166311,-17.09
0.166496,-17.08
0.166681,-17.07
0.166866,-17.06
0.167052,-17.05
0.167238,-17.04
0.167423,-17.03
0.167609,-17.02
0.167795,-17.01
0.167982,-17
0.168168,-16.99
0.168355,-16.98
0.168541,-16.97
0.168728,-16.96
0.168915,-16.95
0.169103,-16.94
0.16929,-16.93
0.169478,-16.92
0.169665,-16.91
0.169853,-16.9
0.170041,-16.89
0.17023,-16.88
0.170418,-16.87
0.170607,-16.86
0.170795,-16.85
0.170984,-16.84
0.171173,-16.83
0.171363,-16.82
0.171552,-16.81
0.171742,-16.8
0.171931,-16.79
0.172121,-16.78
0.172311,-16.77
0.172502,-16.76
0.172692,-16.75
0.172883,-16.74
0.173073,-16.73
0.173264,-16.72
0.173455,-16.71
0.173647,-16.7
0.173838,-16.69
0.17403,-16.68
0.174221,-16.67
0.174413,-16.66
0.174605,-16.65
0.174798,-16.64
0.17499,-16.63
0.175183,-16.62
0.175375,-16.61
0.175568,-16.6
0.175761,-16.59
0.175955,-16.58
0.176148,-16.57
0.176342,-16.56
0.176535,-16.55
0.176729,-16.54
0.176923,-16.53
0.177118,-16.52
0.177312,-16.51
0.177507,-16.5
0.177701,-16.49
0.177896,-16.48
0.178091,-16.47
0.178286,-16.46
0.178482,-16.45
0.178678,-16.44
0.178873,-16.43
0.179069,-16.42
0.179265,-16.41
0.179462,-16.4
0.179658,-16.39
0.179855,-16.38
0.180051,-16.37
0.180248,-16.36
0.180445,-16.35
0.180643,-16.34
0.18084,-16.33
0.181038,-16.32
0.181235,-16.31
0.181433,-16.3
0.181631,-16.29
0.18183,-16.28
0.182028,-16.27
0.182227,-16.26
0.182426,-16.25
0.182624,-16.24
0.182824,-16.23
0.183023,-16.22
0.183222,-16.21
0.183422,-16.2
0.183622,-16.19
0.183822,-16.18
0.184022,-16.17
0.184222,-16.16
0.184423,-16.15
0.184623,-16.14
0.184824,-16.13
0.185025,-16.12
0.185226,-16.11
0.185427,-16.1
0.185629,-16.09
0.185831,-16.08
0.186032,-16.07
0.186234,-16.06
0.186436,-16.05
0.186639,-16.04
0.186841,-16.03
0.187044,-16.02
0.187247,-16.01
0.18745,-16
0.187653,-15.99
0.187856,-15.98
0.18806,-15.97
0.188263,-15.96
0.188467,-15.95
0.188671,-15.94
0.188876,-15.93
0.18908,-15.92
0.189284,-15.91
0.189489,-15.9
0.189694,-15.89
0.189899,-15.88
0.190104,-15.87
0.19031,-15.86
0.190515,-15.85
0.190721,-15.84
0.190927,-15.83
0.191133,-15.82
0.191339,-15.81
0.191545,-15.8
0.191752,-15.79
0.191959,-15.78
0.192166,-15.77
0.192373,-15.76
0.19258,-15.75
0.192787,-15.74
0.192995,-15.73
0.193203,-15.72
0.19341,-15.71
0.193619,-15.7
0.193827,-15.69
0.194035,-15.68
0.194244,-15.67
0.194453,-15.66
0.194662,-15.65
0.194871,-15.64
0.19508,-15.63
0.195289,-15.62
0.195499,-15.61
0.195709,-15.6
0.195919,-15.59
0.196129,-15.58
0.196339,-15.57
0.19655,-15.56
0.19676,-15.55
0.196971,-15.54
0.197182,-15.53
0.197393,-15.52
0.197605,-15.51
0.197816,-15.5
0.198028,-15.49
0.19824,-15.48
0.198452,-15.47
0.198664,-15.46
0.198876,-15.45
0.199089,-15.44
0.199301,-15.43
0.199514,-15.42
0.199727,-15.41
0.19994,-15.4
0.200154,-15.39
0.200367,-15.38
0.200581,-15.37
0.200795,-15.36
0.201009,-15.35
0.201223,-15.34
0.201438,-15.33
0.201652,-15.32
0.201867,-15.31
0.202082,-15.3
0.202297,-15.29
0.202512,-15.28
0.202728,-15.27
0.202943,-15.26
0.203159,-15.25
0.203375,-15.24
0.203591,-15.23
0.203807,-15.22
0.204024,-15.21
0.20424,-15.2
0.204457,-15.19
0.204674,-15.18
0.204891,-15.17
0.205108,-15.16
0.205326,-15.15
0.205544,-15.14
0.205761,-15.13
0.205979,-15.12
0.206198,-15.11
0.206416,-15.1
0.206634,-15.09
0.206853,-15.08
0.207072,-15.07
0.207291,-15.06
0.20751,-15.05
0.207729,-15.04
0.207949,-15.03
0.208169,-15.02
0.208388,-15.01
0.208609,-15
0.208829,-14.99
0.209049,-14.98
0.20927,-14.97
0.20949,-14.96
0.209711,-14.95
0.209932,-14.94
0.210154,-14.93
0.210375,-14.92
0.210597,-14.91
0.210818,-14.9
0.21104,-14.89
0.211262,-14.88
0.211485,-14.87
0.211707,-14.86
0.21193,-14.85
0.212152,-14.84
0.212375,-14.83
0.212598,-14.82
0.212822,-14.81
0.213045,-14.8
0.213269,-14.79
0.213493,-14.78
0.213717,-14.77
0.213941,-14.76
0.214165,-14.75
0.21439,-14.74
0.214614,-14.73
0.214839,-14.72
0.215064,-14.71
0.215289,-14.7
0.215514,-14.69
0.21574,-14.68
0.215966,-14.67
0.216192,-14.66
0.216418,-14.65
0.216644,-14.64
0.21687,-14.63
0.217097,-14.62
0.217323,-14.61
0.21755,-14.6
0.217777,-14.59
0.218004,-14.58
0.218232,-14.57
0.218459,-14.56
0.218687,-14.55
0.218915,-14.54
0.219143,-14.53
0.219371,-14.52
0.2196,-14.51
0.219828,-14.5
0.220057,-14.49
0.220286,-14.48
0.220515,-14.47
0.220744,-14.46
0.220974,-14.45
0.221204,-14.44
0.221433,-14.43
0.221663,-14.42
0.221893,-14.41
0.222124,-14.4
0.222354,-14.39
0.222585,-14.38
0.222816,-14.37
0.223047,-14.36
0.223278,-14.35
0.223509,-14.34
0.22374,-14.33
0.223972,-14.32
0.224204,-14.31
0.224436,-14.3
0.224668,-14.29
0.2249,-14.28
0.225133,-14.27
0.225366,-14.26
0.225599,-14.25
0.225832,-14.24
0.226065,-14.23
0.226298,-14.22
0.226532,-14.21
0.226765,-14.2
0.226999,-14.19
0.227233,-14.18
0.227468,-14.17
0.227702,-14.16
0.227936,-14.15
0.228171,-14.14
0.228406,-14.13
0.228641,-14.12
0.228876,-14.11
0.229112,-14.1
0.229347,-14.09
0.229583,-14.08
0.229819,-14.07
0.230055,-14.06
0.230291,-14.05
0.230528,-14.04
0.230764,-14.03
0.231001,-14.02
0.231238,-14.01
0.231475,-14
0.231712,-13.99
0.23195,-13.98
0.232188,-13.97
0.232425,-13.96
0.232663,-13.95
0.232901,-13.94
0.23314,-13.93
0.233378,-13.92
0.233617,-13.91
0.233856,-13.9
0.234095,-13.89
0.234334,-13.88
0.234573,-13.87
0.234813,-13.86
0.235052,-13.85
0.235292,-13.84
0.235532,-13.83
0.235772,-13.82
0.236012,-13.81
0.236253,-13.8
0.236494,-13.79
0.236735,-13.78
0.236976,-13.77
0.237217,-13.76
0.237458,-13.75
0.2377,-13.74
0.237941,-13.73
0.238183,-13.72
0.238425,-13.71
0.238667,-13.7
0.23891,-13.69
0.239152,-13.68
0.239395,-13.67
0.239638,-13.66
0.239881,-13.65
0.240124,-13.64
0.240367,-13.63
0.240611,-13.62
0.240855,-13.61
0.241098,-13.6
0.241343,-13.59
0.241587,-13.58
0.241831,-13.57
0.242076,-13.56
0.24232,-13.55
0.242565,-13.54
0.24281,-13.53
0.243056,-13.52
0.243301,-13.51
0.243546,-13.5
0.243792,-13.49
0.244038,-13.48
0.244284,-13.47
0.24453,-13.46
0.244777,-13.45
0.245023,-13.44
0.24527,-13.43
0.245517,-13.42
0.245764,-13.41
0.246011,-13.4
0.246259,-13.39
0.246506,-13.38
0.246754,-13.37
0.247002,-13.36
0.24725,-13.35
0.247498,-13.34
0.247747,-13.33
0.247995,-13.32
0.248244,-13.31
0.248493,-13.3
0.248742,-13.29
0.248991,-13.28
0.249241,-13.27
0.24949,-13.26
0.24974,-13.25
0.24999,-13.24
0.25024,-13.23
0.25049,-13.22
0.250741,-13.21
0.250991,-13.2
0.251242,-13.19
0.251493,-13.18
0.251744,-13.17
0.251995,-13.16
0.252246,-13.15
0.252498,-13.14
0.25275,-13.13
0.253002,-13.12
0.253254,-13.11
0.253506,-13.1
0.253758,-13.09
0.254011,-13.08
0.254264,-13.07
0.254517,-13.06
0.25477,-13.05
0.255023,-13.04
0.255276,-13.03
0.25553,-13.02
0.255784,-13.01
0.256038,-13
0.256292,-12.99
0.256546,-12.98
0.2568,-12.97
0.257055,-12.96
0.257309,-12.95
0.257564,-12.94
0.257819,-12.93
0.258075,-12.92
0.25833,-12.91
0.258586,-12.9
0.258841,-12.89
0.259097,-12.88
0.259353,-12.87
0.259609,-12.86
0.259866,-12.85
0.260122,-12.84
0.260379,-12.83
0.260636,-12.82
0.260893,-12.81
0.26115,-12.8
0.261407,-12.79
0.261665,-12.78
0.261923,-12.77
0.26218,-12.76
0.262438,-12.75
0.262697,-12.74
0.262955,-12.73
0.263213,-12.72
0.263472,-12.71
0.263731,-12.7
0.26399,-12.69
0.264249,-12.68
0.264508,-12.67
0.264768,-12.66
0.265027,-12.65
0.265287,-12.64
0.265547,-12.63
0.265807,-12.62
0.266068,-12.61
0.266328,-12.6
0.266589,-12.59
0.266849,-12.58
0.26711,-12.57
0.267371,-12.56
0.267633,-12.55
0.267894,-12.54
0.268156,-12.53
0.268417,-12.52
0.268679,-12.51
0.268941,-12.5
0.269204,-12.49
0.269466,-12.48
0.269729,-12.47
0.269991,-12.46
0.270254,-12.45
0.270517,-12.44
0.27078,-12.43
0.271044,-12.42
0.271307,-12.41
0.271571,-12.4
0.271835,-12.39
0.272099,-12.38
0.272363,-12.37
0.272627,-12.36
0.272892,-12.35
0.273156,-12.34
0.273421,-12.33
0.273686,-12.32
0.273951,-12.31
0.274217,-12.3
0.274482,-12.29
0.274748,-12.28
0.275013,-12.27
0.275279,-12.26
0.275545,-12.25
0.275812,-12.24
0.276078,-12.23
0.276345,-12.22
0.276611,-12.21
0.276878,-12.2
0.277145,-12.19
0.277412,-12.18
0.27768,-12.17
0.277947,-12.16
0.278215,-12.15
0.278483,-12.14
0.278751,-12.13
0.279019,-12.12
0.279287,-12.11
0.279556,-12.1
0.279824,-12.09
0.280093,-12.08
0.280362,-12.07
0.280631,-12.06
0.2809,-12.05
0.28117,-12.04
0.281439,-12.03
0.281709,-12.02
0.281979,-12.01
0.282249,-12
0.282519,-11.99
0.282789,-11.98
0.28306,-11.97
0.283331,-11.96
0.283601,-11.95
0.283872,-11.94
0.284144,-11.93
0.284415,-11.92
0.284686,-11.91
0.284958,-11.9
0.28523,-11.89
0.285502,-11.88
0.285774,-11.87
0.286046,-11.86
0.286318,-11.85
0.286591,-11.84
0.286863,-11.83
0.287136,-11.82
0.287409,-11.81
0.287682,-11.8
0.287956,-11.79
0.288229,-11.78
0.288503,-11.77
0.288777,-11.76
0.28905,-11.75
0.289325,-11.74
0.289599,-11.73
0.289873,-11.72
0.290148,-11.71
0.290422,-11.7
0.290697,-11.69
0.290972,-11.68
0.291247,-11.67
0.291523,-11.66
0.291798,-11.65
0.292074,-11.64
0.29235,-11.63
0.292625,-11.62
0.292902,-11.61
0.293178,-11.6
0.293454,-11.59
0.293731,-11.58
0.294007,-11.57
0.294284,-11.56
0.294561,-11.55
0.294838,-11.54
0.295116,-11.53
0.295393,-11.52
0.295671,-11.51
0.295948,-11.5
0.296226,-11.49
0.296504,-11.48
0.296783,-11.47
0.297061,-11.46
0.297339,-11.45
0.297618,-11.44
0.297897,-11.43
0.298176,-11.42
0.298455,-11.41
0.298734,-11.4
0.299013,-11.39
0.299293,-11.38
0.299573,-11.37
0.299853,-11.36
0.300133,-11.35
0.300413,-11.34
0.300693,-11.33
0.300973,-11.32
0.301254,-11.31
0.301535,-11.3
0.301816,-11.29
0.302097,-11.28
0.302378,-11.27
0.302659,-11.26
0.302941,-11.25
0.303222,-11.24
0.303504,-11.23
0.303786,-11.22
0.304068,-11.21
0.30435,-11.2
0.304633,-11.19
0.304915,-11.18
0.305198,-11.17
0.305481,-11.16
0.305764,-11.15
0.306047,-11.14
0.30633,-11.13
0.306613,-11.12
0.306897,-11.11
0.307181,-11.1
0.307464,-11.09
0.307748,-11.08
0.308033,-11.07
0.308317,-11.06
0.308601,-11.05
0.308886,-11.04
0.309171,-11.03
0.309455,-11.02
0.30974,-11.01
0.310026,-11
0.310311,-10.99
0.310596,-10.98
0.310882,-10.97
0.311168,-10.96
0.311453,-10.95
0.311739,-10.94
0.312026,-10.93
0.312312,-10.92
0.312598,-10.91
0.312885,-10.9
0.313172,-10.89
0.313458,-10.88
0.313745,-10.87
0.314033,-10.86
0.31432,-10.85
0.314607,-10.84
0.314895,-10.83
0.315183,-10.82
0.31547,-10.81
0.315758,-10.8
0.316047,-10.79
0.316335,-10.78
0.316623,-10.77
0.316912,-10.76
0.317201,-10.75
0.317489,-10.74
0.317778,-10.73
0.318068,-10.72
0.318357,-10.71
0.318646,-10.7
0.318936,-10.69
0.319226,-10.68
0.319515,-10.67
0.319805,-10.66
0.320095,-10.65
0.320386,-10.64
0.320676,-10.63
0.320967,-10.62
0.321257,-10.61
0.321548,-10.6
0.321839,-10.59
0.32213,-10.58
0.322421,-10.57
0.322713,-10.56
0.323004,-10.55
0.323296,-10.54
0.323588,-10.53
0.323879,-10.52
0.324171,-10.51
0.324464,-10.5
0.324756,-10.49
0.325048,-10.48
0.325341,-10.47
0.325634,-10.46
0.325927,-10.45
0.32622,-10.44
0.326513,-10.43
0.326806,-10.42
0.327099,-10.41
0.327393,-10.4
0.327687,-10.39
0.32798,-10.38
0.328274,-10.37
0.328568,-10.36
0.328863,-10.35
0.329157,-10.34
0.329452,-10.33
0.329746,-10.32
0.330041,-10.31
0.330336,-10.3
0.330631,-10.29
0.330926,-10.28
0.331221,-10.27
0.331517,-10.26
0.331812,-10.25
0.332108,-10.24
0.332404,-10.23
0.3327,-10.22
0.332996,-10.21
0.333292,-10.2
0.333588,-10.19
0.333885,-10.18
0.334181,-10.17
0.334478,-10.16
0.334775,-10.15
0.335072,-10.14
0.335369,-10.13
0.335666,-10.12
0.335964,-10.11
0.336261,-10.1
0.336559,-10.09
0.336857,-10.08
0.337155,-10.07
0.337453,-10.06
0.337751,-10.05
0.338049,-10.04
0.338348,-10.03
0.338646,-10.02
0.338945,-10.01
0.339244,-10
0.339543,-9.99
0.339842,-9.98
0.340141,-9.97
0.34044,-9.96
0.34074,-9.95
0.341039,-9.94
0.341339,-9.93
0.341639,-9.92
0.341939,-9.91
0.342239,-9.9
0.342539,-9.89
0.342839,-9.88
0.34314,-9.87
0.34344,-9.86
0.343741,-9.85
0.344042,-9.84
0.344343,-9.83
0.344644,-9.82
0.344945,-9.81
0.345247,-9.8
0.345548,-9.79
0.34585,-9.78
0.346151,-9.77
0.346453,-9.76
0.346755,-9.75
0.347057,-9.74
0.347359,-9.73
0.347662,-9.72
0.347964,-9.71
0.348267,-9.7
0.348569,-9.69
0.348872,-9.68
0.349175,-9.67
0.349478,-9.66
0.349781,-9.65
0.350085,-9.64
0.350388,-9.63
0.350692,-9.62
0.350995,-9.61
0.351299,-9.6
0.351603,-9.59
0.351907,-9.58
0.352211,-9.57
0.352516,-9.56
0.35282,-9.55
0.353124,-9.54
0.353429,-9.53
0.353734,-9.52
0.354039,-9.51
0.354344,-9.5
0.354649,-9.49
0.354954,-9.48
0.355259,-9.47
0.355565,-9.46
0.35587,-9.45
0.356176,-9.44
0.356482,-9.43
0.356788,-9.42
0.357094,-9.41
0.3574,-9.4
0.357706,-9.39
0.358013,-9.38
0.358319,-9.37
0.358626,-9.36
0.358933,-9.35
0.359239,-9.34
0.359546,-9.33
0.359854,-9.32
0.360161,-9.31
0.360468,-9.3
0.360775,-9.29
0.361083,-9.28
0.361391,-9.27
0.361698,-9.26
0.362006,-9.25
0.362314,-9.24
0.362622,-9.23
0.362931,-9.22
0.363239,-9.21
0.363547,-9.2
0.363856,-9.19
0.364165,-9.18
0.364473,-9.17
0.364782,-9.16
0.365091,-9.15
0.365401,-9.14
0.36571,-9.13
0.366019,-9.12
0.366329,-9.11
0.366638,-9.1
0.366948,-9.09
0.367258,-9.08
0.367567,-9.07
0.367877,-9.06
0.368188,-9.05
0.368498,-9.04
0.368808,-9.03
0.369119,-9.02
0.369429,-9.01
0.36974,-9
0.370051,-8.99
0.370361,-8.98
0.370672,-8.97
0.370983,-8.96
0.371295,-8.95
0.371606,-8.94
0.371917,-8.93
0.372229,-8.92
0.372541,-8.91
0.372852,-8.9
0.373164,-8.89
0.373476,-8.88
0.373788,-8.87
0.3741,-8.86
0.374412,-8.85
0.374725,-8.84
0.375037,-8.83
0.37535,-8.82
0.375662,-8.81
0.375975,-8.8
0.376288,-8.79
0.376601,-8.78
0.376914,-8.77
0.377227,-8.76
0.377541,-8.75
0.377854,-8.74
0.378168,-8.73
0.378481,-8.72
0.378795,-8.71
0.379109,-8.7
0.379423,-8.69
0.379737,-8.68
0.380051,-8.67
0.380365,-8.66
0.380679,-8.65
0.380994,-8.64
0.381308,-8.63
0.381623,-8.62
0.381937,-8.61
0.382252,-8.6
0.382567,-8.59
0.382882,-8.58
0.383197,-8.57
0.383512,-8.56
0.383828,-8.55
0.384143,-8.54
0.384458,-8.53
0.384774,-8.52
0.38509,-8.51
0.385406,-8.5
0.385721,-8.49
0.386037,-8.48
0.386353,-8.47
0.38667,-8.46
0.386986,-8.45
0.387302,-8.44
0.387619,-8.43
0.387935,-8.42
0.388252,-8.41
0.388569,-8.4
0.388885,-8.39
0.389202,-8.38
0.389519,-8.37
0.389836,-8.36
0.390154,-8.35
0.390471,-8.34
0.390788,-8.33
0.391106,-8.32
0.391423,-8.31
0.391741,-8.3
0.392059,-8.29
0.392377,-8.28
0.392695,-8.27
0.393013,-8.26
0.393331,-8.25
0.393649,-8.24
0.393967,-8.23
0.394286,-8.22
0.394604,-8.21
0.394923,-8.2
0.395241,-8.19
0.39556,-8.18
0.395879,-8.17
0.396198,-8.16
0.396517,-8.15
0.396836,-8.14
0.397155,-8.13
0.397474,-8.12
0.397794,-8.11
0.398113,-8.1
0.398433,-8.09
0.398752,-8.08
0.399072,-8.07
0.399392,-8.06
0.399712,-8.05
0.400032,-8.04
0.400352,-8.03
0.400672,-8.02
0.400992,-8.01
0.401312,-8
0.401633,-7.99
0.401953,-7.98
0.402274,-7.97
0.402594,-7.96
0.402915,-7.95
0.403236,-7.94
0.403557,-7.93
